,competitionIdx,L1,L2,Attendance,Weather,PitchCondition,GoalsHalf1,GoalsHalf2,sum_goals,half_1_percent,half_2_percent,Unnamed: 11,Unnamed: 12,l1_new,uniformly_spaced_point,quantiles,l2_new
61943,427,1.641992824,1.102392756,not defined,Light Wind,Arthificial turf,1,3,4,25,75,,,1.70541315,0.730781936,0.615179585,1.327332568
62031,429,1.602789984,1.312463555,not defined,good,good,0,1,1,0,100,,,1.706719139,0.731820112,0.618327049,1.328667753
62231,430,2,1,not defined,good,Excellent,2,2,4,50,50,,,1.710251744,0.734179605,0.625503288,1.332100714
62245,430,1.652649784,1.010361014,not defined,good,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.710386211,0.734344769,0.626006829,1.332313278
62248,430,1.563117584,1.146565719,not defined,windy,good,2,1,3,66.66666667,33.33333333,,,1.710444246,0.734380161,0.626114751,1.332366811
62252,430,1.738998629,1.239782031,not defined,good,Arthificial turf,0,4,4,0,100,,,1.710521635,0.734427351,0.626258659,1.332387522
62265,430,1.615292512,0.961647691,not defined,good,good,3,3,6,50,50,,,1.71082838,0.734580718,0.626726449,1.332623443
62267,430,1.793574601,0.896274442,not defined,Hot,Arthificial turf,2,0,2,100,0,,,1.710844602,0.734604313,0.626798429,1.332666805
62278,430,1.489189301,1.151534959,not defined,windy,good,0,1,1,0,100,,,1.711041525,0.734734085,0.627194376,1.332838357
62282,430,1.324596486,1.320251492,not defined,Hot,Arthificial turf,2,0,2,100,0,,,1.711144147,0.734781275,0.627338381,1.332885863
62283,430,0.948780827,1.751019255,not defined,Cold,Arthificial turf,1,3,4,25,75,,,1.711147204,0.734793073,0.627374384,1.332905274
62286,430,1.066044559,1.496234463,not defined,good,good,0,3,3,0,100,,,1.71116744,0.734828465,0.627482399,1.332928924
62291,430,1.358189584,1.190336549,not defined,good,Arthificial turf,1,4,5,20,80,,,1.711226008,0.734887452,0.62766244,1.333077944
62294,430,0.86527225,1.463639461,not defined,good,Excellent,2,2,4,50,50,,,1.711273071,0.734922845,0.627770474,1.333121056
62298,430,1.622478223,1.312498458,not defined,Hot,Arthificial turf,2,1,3,66.66666667,33.33333333,,,1.711403377,0.734970034,0.627914531,1.333271869
62301,430,1.213924773,1.359910968,not defined,rainy,Arthificial turf,1,1,2,50,50,,,1.711468371,0.735005427,0.628022583,1.333313892
62308,430,1.603568378,1.255625726,not defined,good,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.711563701,0.735088009,0.628274731,1.333451145
62313,430,1.23458028,1.138824237,not defined,Cold,good,0,2,2,0,100,,,1.711696934,0.735146996,0.628454862,1.333514904
62316,432,2.139052111,1.000565125,not defined,rainy,Wet and Fast,1,1,2,50,50,,,1.711784737,0.735182389,0.62856295,1.333569927
62328,432,2.076957786,1.402950853,not defined,rainy,Wet and Fast,0,1,1,0,100,,,1.71203924,0.735323958,0.628995376,1.333887211
62330,432,2.013905291,0.996700306,not defined,good,not defined,0,2,2,0,100,,,1.712092368,0.735347553,0.629067458,1.333949242
62333,432,2.867378388,0.556499744,not defined,good,good,3,2,5,60,40,,,1.712130905,0.735382946,0.629175588,1.334001791
62337,432,1.706831745,1.267165976,not defined,good,not defined,2,3,5,40,60,,,1.712220842,0.735430135,0.629319773,1.334090856
62338,432,2.43062216,0.969590716,not defined,good,Arthificial turf,2,2,4,50,50,,,1.712223235,0.735441933,0.629355821,1.334093849
62350,432,2.115355296,0.986941042,not defined,good,Arthificial turf,4,0,4,100,0,,,1.712393229,0.735583502,0.629788463,1.334298074
62379,434,2.834463913,0.79686593,not defined,rainy,good,1,3,4,25,75,,,1.712984144,0.735925629,0.630834501,1.33483866
62456,434,0.934298117,1.062925377,not defined,good,Excellent,1,0,1,100,0,,,1.714242685,0.736834033,0.633615269,1.335942987
62477,434,1.958885677,0.826130124,not defined,good,Excellent,1,0,1,100,0,,,1.714668946,0.73708178,0.634374511,1.336323264
62491,434,3.421775724,0.381410356,not defined,good,Excellent,2,3,5,40,60,,,1.71502704,0.737246944,0.634880875,1.336541169
62532,434,1.283125914,1.355188888,not defined,Cold,good,2,1,3,66.66666667,33.33333333,,,1.715706603,0.73773064,0.636364737,1.337142078
62550,434,2.172086997,0.571668125,not defined,rainy,good,3,0,3,100,0,,,1.716042495,0.737942995,0.637016631,1.337497189
62565,434,2.232875475,0.593146236,not defined,good,Excellent,1,4,5,20,80,,,1.716209723,0.738119957,0.637560083,1.337732073
62571,434,2.279434908,0.491840839,not defined,good,Excellent,1,0,1,100,0,,,1.716342325,0.738190741,0.637777517,1.337949333
62607,440,3.873837651,0.872059298,not defined,windy,Wet and Fast,2,2,4,50,50,,,1.71701251,0.73861545,0.639082752,1.338636718
62623,440,3.967874372,0.856480997,not defined,rainy,Wet and Fast,5,4,9,55.55555556,44.44444444,,,1.717226435,0.738804209,0.639663206,1.338939148
62632,440,2.5382129,1.042527166,not defined,windy,good,1,0,1,100,0,,,1.71734134,0.738910386,0.639989806,1.339084713
62641,440,4.096655056,0.460742041,not defined,good,not defined,1,2,3,33.33333333,66.66666667,,,1.717490333,0.739016564,0.640316474,1.339362818
62867,444,2.020923224,1.533807166,not defined,Light rain,Arthificial turf,2,1,3,66.66666667,33.33333333,,,1.721711195,0.74168279,0.648542054,1.34338357
62874,444,2.152481288,1.625903464,not defined,Hot,good,1,2,3,33.33333333,66.66666667,,,1.721874687,0.741765372,0.648797527,1.343430238
62875,444,1.463181024,2.344859057,not defined,Hot,good,1,4,5,20,80,,,1.721887396,0.74177717,0.648834027,1.34345257
62887,450,0.53901178,2.99620008,not defined,Light Wind,Arthificial turf,2,1,3,66.66666667,33.33333333,,,1.722267729,0.741918739,0.649272091,1.343588303
62947,452,1.812802801,0.892240174,not defined,good,good,1,1,2,50,50,,,1.723540908,0.742626587,0.651464282,1.344620786
62966,452,1.140630799,1.128430977,not defined,good,good,2,1,3,66.66666667,33.33333333,,,1.724065249,0.742850739,0.652159129,1.345019889
62997,452,1.262163453,1.082893824,not defined,Cloudy,good,0,2,2,0,100,,,1.724786271,0.74321646,0.653293503,1.345535856
63015,452,0.873923434,1.766490064,not defined,good,good,0,1,1,0,100,,,1.725131479,0.743428814,0.653952557,1.345776763
63037,452,1.20611437,1.088082548,not defined,good,good,1,1,2,50,50,,,1.725675323,0.743688358,0.654758454,1.346345873
63044,452,0.77692514,2.05774948,not defined,good,good,0,1,1,0,100,,,1.725889185,0.74377094,0.655014965,1.346515567
63047,452,1.669025407,0.905458721,not defined,Cold,good,0,2,2,0,100,,,1.725967698,0.743806333,0.655124911,1.346587009
63116,452,1.564512247,1.130264853,not defined,good,good,0,1,1,0,100,,,1.727133387,0.744620358,0.657655871,1.347959823
63117,452,1.382027962,0.913516401,not defined,good,good,0,3,3,0,100,,,1.727135107,0.744632155,0.657692582,1.348005914
63188,452,0.875082193,1.778642064,not defined,good,good,1,3,4,25,75,,,1.728676296,0.745469775,0.660301371,1.349286911
63210,452,1.114096691,1.425078072,not defined,rainy,good,1,0,1,100,0,,,1.729127654,0.745729319,0.661110641,1.349612315
63220,452,1.40589629,1.004875301,not defined,good,good,2,1,3,66.66666667,33.33333333,,,1.729438841,0.745847294,0.661478633,1.349763015
63221,452,2.33239562,0.581203318,not defined,good,Excellent,2,2,4,50,50,,,1.729544765,0.745859091,0.661515438,1.34977566
63251,452,1.211267309,1.426167428,not defined,good,good,2,2,4,50,50,,,1.730112827,0.746213015,0.662619981,1.350394592
63269,452,0.940900023,1.747728106,not defined,good,good,3,3,6,50,50,,,1.730443627,0.746425369,0.663283095,1.350781787
63338,452,1.220152669,1.035191827,not defined,Cold,good,1,0,1,100,0,,,1.731647866,0.747239394,0.66582774,1.352367875
63357,452,1.119941408,1.340521679,not defined,good,good,1,1,2,50,50,,,1.731878517,0.747463546,0.666529196,1.35274222
63389,452,1.911894768,0.940877264,not defined,rainy,Wet and Fast,3,1,4,75,25,,,1.732584172,0.747841065,0.667711339,1.353359821
63421,452,1.113452607,1.419927353,not defined,Cold,Wet and Fast,2,3,5,40,60,,,1.733062862,0.748218583,0.668894415,1.35386399
63422,452,1.358718524,1.04836014,not defined,good,good,0,2,2,0,100,,,1.733094587,0.748230381,0.668931401,1.353951822
63439,452,2.033492635,0.944758108,not defined,good,Excellent,3,1,4,75,25,,,1.733314987,0.748430938,0.669560307,1.35422792
63537,452,1.222383795,1.198668582,not defined,Hot,good,1,0,1,100,0,,,1.735126857,0.749587089,0.673190943,1.356151808
63545,452,1.295820038,1.426596741,not defined,Sun,good,2,2,4,50,50,,,1.735351547,0.749681469,0.673487713,1.356360427
63554,452,1.448331427,1.020940835,not defined,rainy,Wet and Fast,0,2,2,0,100,,,1.735578353,0.749787646,0.67382165,1.356521561
63839,456,1.573805934,1.038045426,not defined,good,good,1,2,3,33.33333333,66.66666667,,,1.741410691,0.753149922,0.684435579,1.361759751
63993,456,1.630056616,1.12209188,not defined,Sun,good,4,3,7,57.14285714,42.85714286,,,1.745396487,0.754966731,0.690202999,1.364492268
64281,458,1.272312429,1.393946752,not defined,good,good,3,0,3,100,0,,,1.751260624,0.7583644,0.701050981,1.370481601
64359,458,1.466868406,0.822151161,not defined,good,good,1,2,3,33.33333333,66.66666667,,,1.752983684,0.759284602,0.704003175,1.371894141
64462,458,1.290452042,1.178499139,not defined,good,good,0,2,2,0,100,,,1.754972078,0.76049974,0.707911015,1.374018829
64503,458,1.796638756,0.828967856,not defined,Mild,not defined,0,2,2,0,100,,,1.755718577,0.760983436,0.709469572,1.374884177
64522,459,0.818326108,0.647539222,not defined,Hot,Arthificial turf,0,1,1,0,100,,,1.756163462,0.761207588,0.710192415,1.375166225
64676,468,0.791603578,1.139025145,not defined,Cold,Excellent,0,1,1,0,100,,,1.759452391,0.763024397,0.716065014,1.378114692
64695,468,0.942684838,1.101956323,not defined,Heavy rain,good,3,4,7,42.85714286,57.14285714,,,1.759817136,0.763248549,0.716791265,1.378356632
64942,475,1.441117637,0.98206379,not defined,Sun,Regular,2,1,3,66.66666667,33.33333333,,,1.765752242,0.766162522,0.726267243,1.382833156
64951,477,1.522941942,1.254202249,not defined,rainy,Arthificial turf,1,1,2,50,50,,,1.765949344,0.766268699,0.726613751,1.383142751
64961,477,2.073936069,1.226209274,not defined,good,Arthificial turf,1,4,5,20,80,,,1.766125978,0.766386674,0.726998862,1.38336358
64962,477,1.544020903,1.388553444,not defined,good,Arthificial turf,4,3,7,57.14285714,42.85714286,,,1.766136734,0.766398471,0.727037379,1.383366026
64965,478,2.630387312,1.340824072,not defined,rainy,Wet and Fast,5,0,5,100,0,,,1.766229969,0.766433863,0.727152937,1.383535628
64969,478,1.14582577,3.290157163,not defined,Cold,Arthificial turf,2,3,5,40,60,,,1.766307838,0.766481053,0.727307029,1.383610188
65031,482,1.822078271,1.491826932,not defined,Hot,good,1,2,3,33.33333333,66.66666667,,,1.767662802,0.767212496,0.729697666,1.384901061
65036,482,1.432221854,1.681086909,not defined,Sun,good,3,3,6,50,50,,,1.767894818,0.767271483,0.729890641,1.384989985
65046,482,1.772394819,1.207341082,not defined,good,good,0,1,1,0,100,,,1.767986503,0.767389458,0.730276672,1.38517421
65047,482,1.438517677,1.319198649,not defined,rainy,Wet and Fast,2,5,7,28.57142857,71.42857143,,,1.768001284,0.767401255,0.730315281,1.385183603
65060,482,1.056912348,2.493238139,not defined,Hot,good,1,1,2,50,50,,,1.768276767,0.767554622,0.730817299,1.385378943
65126,485,0.995444281,1.00226396,not defined,Cold,good,3,1,4,75,25,,,1.769804094,0.768333255,0.733368853,1.38683763
65151,485,1.639679094,0.848323599,not defined,good,good,2,3,5,40,60,,,1.770234374,0.768628191,0.734336598,1.387184406
65205,485,1.616722575,0.8869089,not defined,Cold,good,1,3,4,25,75,,,1.77106556,0.769265254,0.736429279,1.388318542
65207,485,1.506418177,0.618006828,not defined,Cold,Excellent,0,3,3,0,100,,,1.771138895,0.769288849,0.736506847,1.38837172
65217,485,1.074443076,1.121409729,not defined,Cold,Uneven & Cutting up,0,1,1,0,100,,,1.771278055,0.769406824,0.736894757,1.388639865
65237,485,1.076537222,1.12359086,not defined,good,good,0,2,2,0,100,,,1.771738002,0.769642773,0.737670909,1.389029347
65465,502,4.030372475,0.503442437,not defined,rainy,good,0,3,3,0,100,,,1.776784475,0.772332594,0.746550708,1.393516629
65517,502,0.894538263,2.083702554,not defined,Cold,good,1,2,3,33.33333333,66.66666667,,,1.777652549,0.772946062,0.74858417,1.394746729
65528,502,0.664632846,2.24309491,not defined,Cold,good,1,2,3,33.33333333,66.66666667,,,1.777855277,0.773075834,0.749014722,1.394969583
65538,502,2.473773768,0.622259851,not defined,windy,good,1,0,1,100,0,,,1.778063237,0.773193809,0.749406254,1.395202001
65775,529,1.829203992,1.483378097,not defined,Sun,Regular,3,2,5,60,40,,,1.782940885,0.775989807,0.758719472,1.400402185
65781,529,1.440307007,1.215722326,not defined,good,good,1,2,3,33.33333333,66.66666667,,,1.783024238,0.776060592,0.758956103,1.400455478
65798,529,1.633692637,1.232162932,not defined,good,good,3,4,7,42.85714286,57.14285714,,,1.783361401,0.776261149,0.759626787,1.400762442
65853,533,0.958043938,0.993920067,not defined,Cold,Excellent,0,3,3,0,100,,,1.784670668,0.776910009,0.761798992,1.402051707
66030,553,0.554290278,1.990908349,not defined,Heavy rain,not defined,2,1,3,66.66666667,33.33333333,,,1.788437774,0.77899816,0.768814094,1.405844202
66084,564,0.879204562,1.710199605,not defined,Light rain,not defined,3,2,5,60,40,,,1.789688793,0.779635223,0.770961833,1.407119306
66170,587,2.930796989,1.159618191,not defined,windy,not defined,0,1,1,0,100,,,1.791544782,0.780649804,0.774389668,1.409034294
66465,588,1.457739689,0.949279438,not defined,good,good,1,4,5,20,80,,,1.798767376,0.784130055,0.786217817,1.415085515
66476,588,1.491765328,0.676364172,not defined,good,Uneven & Cutting up,1,1,2,50,50,,,1.799242601,0.784259827,0.786660991,1.415376343
66487,588,1.53745265,0.707432186,not defined,good,good,1,2,3,33.33333333,66.66666667,,,1.799471729,0.784389599,0.787104319,1.415615925
66526,588,1.549974143,0.694021401,not defined,good,good,2,1,3,66.66666667,33.33333333,,,1.800074218,0.7848497,0.788677367,1.416397813
66640,588,1.189037469,1.3008616,not defined,Cold,good,2,1,3,66.66666667,33.33333333,,,1.802860829,0.786194611,0.793286744,1.418449621
66837,597,1.895467733,0.578496795,not defined,Hot,Excellent,2,2,4,50,50,,,1.807325643,0.788518711,0.801292074,1.422973012
66840,597,1.09151921,1.389885946,not defined,good,good,0,2,2,0,100,,,1.807416381,0.788554103,0.801414379,1.423102964
66895,611,1.61523704,1.330853934,not defined,Light rain,not defined,0,2,2,0,100,,,1.808548293,0.789202964,0.803658768,1.424512383
66947,614,1.075981573,0.942314319,not defined,good,good,1,1,2,50,50,,,1.810044483,0.789816432,0.805784465,1.425685212
66972,614,0.947338415,1.138442418,not defined,good,not defined,1,3,4,25,75,,,1.81058303,0.790111368,0.806807732,1.426346076
67039,614,1.280352159,0.447424635,not defined,Sun,good,0,1,1,0,100,,,1.812207404,0.790901798,0.809554263,1.427787481
67173,618,1.454136236,1.228143909,not defined,good,good,1,3,4,25,75,,,1.815737984,0.792482658,0.815065734,1.430800129
67239,632,2.624700399,1.029147115,not defined,Cloudy,Arthificial turf,2,5,7,28.57142857,71.42857143,,,1.817434111,0.79326129,0.817789456,1.432344139
67241,632,2.340092634,1.379411069,not defined,Cloudy,good,4,2,6,66.66666667,33.33333333,,,1.817521194,0.793284885,0.817872088,1.432405349
67245,632,1.800860229,1.710020335,not defined,Hot,good,5,1,6,83.33333333,16.66666667,,,1.817598452,0.793332075,0.818037368,1.432454762
67257,632,2.057326297,1.636569959,not defined,windy,not defined,1,4,5,20,80,,,1.81792653,0.793473644,0.818533343,1.432738464
67259,632,1.784753271,1.897309461,not defined,Cloudy,Arthificial turf,3,2,5,60,40,,,1.817976518,0.793497239,0.818616025,1.432775856
67334,654,3.157011916,0.724976295,not defined,High Wind,good,1,0,1,100,0,,,1.819691872,0.794382049,0.821720653,1.434493721
67346,660,2.244927858,1.810083503,not defined,Cold,Arthificial turf,0,2,2,0,100,,,1.819891951,0.794523619,0.822218128,1.434766164
67353,660,1.633884183,1.411141339,not defined,rainy,Wet and Fast,1,2,3,33.33333333,66.66666667,,,1.820012979,0.794606201,0.822508417,1.434827308
67357,660,2.168391886,1.160183455,not defined,Cold,Arthificial turf,0,1,1,0,100,,,1.820132367,0.794653391,0.822674327,1.434912039
67375,660,1.982039247,1.76130724,not defined,good,Arthificial turf,1,0,1,100,0,,,1.820633273,0.794865745,0.823421202,1.435246715
67403,665,5.289308271,0.381919137,not defined,windy,Arthificial turf,4,4,8,50,50,,,1.821425059,0.795196074,0.824583922,1.435942126
67414,665,2.034073896,1.528822358,not defined,good,Excellent,3,2,5,60,40,,,1.821565015,0.795325846,0.82504101,1.436475693
67420,668,1.374591601,0.932867969,not defined,good,Excellent,1,0,1,100,0,,,1.821657403,0.795396631,0.825290404,1.436573268
67421,668,1.699000759,0.523573552,not defined,good,good,3,0,3,100,0,,,1.821663188,0.795408428,0.825331974,1.43657774
67422,668,1.861440893,0.536057377,not defined,good,Excellent,0,3,3,0,100,,,1.821700404,0.795420226,0.825373546,1.436606549
67423,668,1.69,0.534909065,not defined,good,good,2,1,3,66.66666667,33.33333333,,,1.821710635,0.795432023,0.82541512,1.436640375
67426,668,1.942094977,0.654040674,not defined,rainy,Wet and Fast,4,3,7,57.14285714,42.85714286,,,1.821758576,0.795467415,0.825539848,1.436722559
67434,668,0.659783474,1.574309396,not defined,good,good,1,3,4,25,75,,,1.821866066,0.795561795,0.825872521,1.436815386
67435,668,1.279292441,0.842454836,not defined,good,good,0,2,2,0,100,,,1.82187159,0.795573593,0.825914112,1.436854023
67561,675,1.601057195,1.305701228,not defined,Cold,Excellent,3,6,9,33.33333333,66.66666667,,,1.824875859,0.797060073,0.831166008,1.439721723
67595,688,1.91284678,0.451774645,not defined,good,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.825930397,0.797461186,0.832587117,1.440403861
67616,688,1.488722291,0.902785023,not defined,good,not defined,1,1,2,50,50,,,1.826474079,0.797708933,0.833465701,1.440806123
67717,688,2.104012439,0.487679757,not defined,windy,not defined,1,0,1,100,0,,,1.829001952,0.798900477,0.837700297,1.443370283
67729,688,1.487049912,0.964717951,not defined,Cold,not defined,1,1,2,50,50,,,1.829266811,0.799042046,0.838204415,1.443645236
67754,688,1.023490786,1.087342638,not defined,Cold,Arthificial turf,3,0,3,100,0,,,1.829750812,0.799336983,0.839255347,1.444073265
67756,688,1.547012778,0.632125517,not defined,good,Wet and Fast,2,1,3,66.66666667,33.33333333,,,1.829765542,0.799360578,0.839339462,1.444114428
67769,688,1.130666298,0.859371207,not defined,rainy,Arthificial turf,0,2,2,0,100,,,1.83037989,0.799513945,0.839886352,1.444485172
67796,688,1.329373795,1.141556423,not defined,Cold,snowy,1,1,2,50,50,,,1.831035429,0.799832476,0.841023003,1.445359097
67893,688,1.15634119,1.005612802,not defined,Cold,Arthificial turf,1,1,2,50,50,,,1.833450379,0.80097683,0.845115526,1.447852756
68007,688,1.445142373,0.646052117,not defined,Cold,Arthificial turf,3,2,5,60,40,,,1.836160293,0.80232174,0.849943464,1.450707717
68018,688,1.782613307,1.015963859,not defined,good,not defined,1,2,3,33.33333333,66.66666667,,,1.836440475,0.802451512,0.850410366,1.450972196
68028,688,1.787251696,0.838847113,not defined,windy,Wet and Fast,1,2,3,33.33333333,66.66666667,,,1.836769062,0.802569487,0.850834983,1.451299054
68055,695,1.71885271,1.097769089,not defined,Cold,good,2,0,2,100,0,,,1.837409004,0.802888018,0.851982215,1.451978305
68945,696,1.372449123,1.073719369,not defined,good,good,0,3,3,0,100,,,1.859897956,0.813387759,0.89044967,1.47428713
68957,696,1.414263107,1.110501114,not defined,good,Excellent,1,0,1,100,0,,,1.860191831,0.813529328,0.89097731,1.474650482
68978,696,1.644090073,0.896689444,not defined,windy,Excellent,0,1,1,0,100,,,1.860794042,0.813777075,0.891901278,1.475357066
68993,697,1.29642843,1.024400909,not defined,good,good,0,2,2,0,100,,,1.861109135,0.813954037,0.892561721,1.475677771
69051,697,1.46468876,1.181307776,not defined,rainy,not defined,0,2,2,0,100,,,1.863043581,0.81463829,0.895119108,1.477219408
69074,697,1.500417644,1.154348754,not defined,good,Excellent,0,2,2,0,100,,,1.863610457,0.814909631,0.896134867,1.47777791
69088,697,1.447224548,1.0849089,not defined,rainy,Wet and Fast,3,3,6,50,50,,,1.864094832,0.815074796,0.896753608,1.478148973
69147,697,1.421771733,1.102648522,not defined,good,good,3,3,6,50,50,,,1.865760594,0.815770846,0.899364939,1.479518398
69207,697,1.401345316,1.192911618,not defined,windy,Excellent,3,1,4,75,25,,,1.86726955,0.816478694,0.902026836,1.481083562
69220,697,1.374265632,1.121554448,not defined,good,good,1,0,1,100,0,,,1.86766411,0.816632061,0.902604423,1.48157798
69274,705,1.403654582,1.131543832,not defined,windy,Excellent,0,1,1,0,100,,,1.86918892,0.817269124,0.905006861,1.483010897
69378,705,1.843661228,0.833632664,not defined,good,good,2,2,4,50,50,,,1.871669074,0.81849606,0.90964856,1.485401442
69504,711,1.545813944,1.447711765,not defined,good,good,3,2,5,60,40,,,1.875377273,0.81998254,0.915298549,1.488967311
69576,711,1.069208916,1.612997703,not defined,good,good,2,1,3,66.66666667,33.33333333,,,1.877148459,0.820831957,0.91854027,1.49118389
69637,711,1.270273936,1.143040448,not defined,Cold,good,1,0,1,100,0,,,1.878715843,0.821551602,0.921294301,1.492456592
69677,711,1.697824817,0.985608853,not defined,good,Uneven & Cutting up,1,1,2,50,50,,,1.879801962,0.822023501,0.923104022,1.493547786
69721,711,1.336872498,1.154409745,not defined,Cold,good,3,1,4,75,25,,,1.880754264,0.822542589,0.925098213,1.494564294
70058,720,1.10871415,0.94427545,not defined,Mild,Regular,1,2,3,33.33333333,66.66666667,,,1.889845058,0.826518333,0.940495741,1.503906558
70062,720,1.642372466,1.357470815,not defined,good,good,2,2,4,50,50,,,1.890007866,0.826565523,0.940679839,1.504068204
70222,720,1.656874391,1.589851918,not defined,good,good,2,3,5,40,60,,,1.894598466,0.828453117,0.948070105,1.508614384
70441,723,2.844132003,0.882054154,not defined,good,Arthificial turf,4,1,5,80,20,,,1.901024218,0.831036761,0.958270296,1.514637317
70446,723,1.426639836,2.461936577,not defined,good,good,2,1,3,66.66666667,33.33333333,,,1.901103341,0.831095748,0.958504341,1.514862454
70479,723,1.934221985,1.531460601,not defined,Light Wind,good,2,2,4,50,50,,,1.902208422,0.831485064,0.960050358,1.515940672
70557,723,2.197032697,1.326833824,not defined,windy,good,0,4,4,0,100,,,1.904513541,0.832405266,0.963713733,1.518192498
70608,723,2.480685485,1.443590917,not defined,Light Wind,good,3,1,4,75,25,,,1.905757479,0.833006937,0.966116026,1.519517424
70613,723,2.511093276,1.171370455,not defined,good,Arthificial turf,1,1,2,50,50,,,1.905843634,0.833065924,0.966351845,1.519666324
70635,723,1.961342484,1.698847633,not defined,Sun,good,3,0,3,100,0,,,1.906414209,0.833325468,0.967390088,1.520226123
70667,723,2.58773159,1.307141742,not defined,windy,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.907308493,0.833702987,0.968902124,1.520989881
70680,723,1.696990884,1.607954557,not defined,Hot,good,1,1,2,50,50,,,1.907716813,0.833856354,0.969517021,1.521500116
70792,723,2.034194577,1.541809228,not defined,good,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.910937976,0.83517767,0.974829865,1.525028612
70832,723,2.347213145,1.482355674,not defined,rainy,Arthificial turf,0,3,3,0,100,,,1.912398967,0.835649568,0.976733989,1.526
71021,726,2.465350163,0.883843184,not defined,good,Arthificial turf,1,3,4,25,75,,,1.917453877,0.837879288,0.985779305,1.531839764
71033,726,2.08554321,1.164287258,not defined,good,Arthificial turf,2,1,3,66.66666667,33.33333333,,,1.917871827,0.838020858,0.986356335,1.532192641
71054,726,1.980706237,0.835806081,not defined,Hot,Arthificial turf,2,3,5,40,60,,,1.918322343,0.838268605,0.987366929,1.532845847
71058,726,2.359904202,1.18074989,not defined,Cold,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.918364449,0.838315794,0.987559537,1.532969172
71065,726,1.135170049,2.475763607,not defined,good,Arthificial turf,1,1,2,50,50,,,1.918589344,0.838398377,0.98789669,1.53311263
71107,726,2.123447159,0.960915646,not defined,good,Arthificial turf,1,1,2,50,50,,,1.920044863,0.83889387,0.98992197,1.534503794
71116,726,1.963554122,0.978378547,not defined,good,Arthificial turf,2,5,7,28.57142857,71.42857143,,,1.920298039,0.839000047,0.990356487,1.53473069
71122,726,0.771258488,2.665956171,not defined,good,Arthificial turf,3,1,4,75,25,,,1.920406271,0.839070832,0.990646269,1.534963337
71130,726,1.354473695,1.647129538,not defined,good,Arthificial turf,3,0,3,100,0,,,1.920597446,0.839165212,0.991032775,1.535151479
71144,726,1.010662041,1.51342476,not defined,Hot,Arthificial turf,3,2,5,60,40,,,1.921074448,0.839330376,0.991709516,1.535559464
71187,726,0.723478668,2.845597019,not defined,Cold,Arthificial turf,1,4,5,20,80,,,1.922261774,0.839837667,0.993790923,1.53695588
71209,726,1.569215408,1.332855176,not defined,good,Arthificial turf,1,3,4,25,75,,,1.922779293,0.840097211,0.994857496,1.537643499
71387,729,1.635348836,1.046080173,not defined,Hot,Arthificial turf,1,1,2,50,50,,,1.928152938,0.842197159,1.003529021,1.543048308
71421,729,1.454422995,1.025285265,not defined,good,good,1,3,4,25,75,,,1.929413705,0.842598273,1.005193978,1.544117544
71441,729,1.083295112,1.198133577,not defined,good,not defined,1,1,2,50,50,,,1.929940908,0.842834222,1.006174667,1.544808696
71447,729,1.690583341,0.970532226,not defined,not defined,good,1,2,3,33.33333333,66.66666667,,,1.930185623,0.842905007,1.006469063,1.544951994
71474,729,2.266015188,0.813511823,not defined,good,Excellent,2,4,6,33.33333333,66.66666667,,,1.931260287,0.843223538,1.007794924,1.545659235
71477,729,0.900234876,1.742772448,not defined,good,good,1,0,1,100,0,,,1.931383392,0.843258931,1.007942351,1.545692359
71545,729,2.233739261,0.616862975,not defined,Light Wind,good,1,3,4,25,75,,,1.933582496,0.844061158,1.011289931,1.5476814
71574,729,1.372870803,1.309126706,not defined,good,good,0,1,1,0,100,,,1.934767853,0.844403284,1.012721027,1.548649358
71606,729,1.215339245,1.393424519,not defined,good,good,2,3,5,40,60,,,1.935806179,0.844780803,1.014302579,1.54959716
71624,729,1.456682628,0.911007329,not defined,good,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.936414509,0.844993157,1.015193318,1.55014409
71645,729,1.307576546,1.561601777,not defined,good,not defined,2,1,3,66.66666667,33.33333333,,,1.937076066,0.845240904,1.016233533,1.550930584
71852,747,1.835580965,1.623668497,not defined,good,good,0,1,1,0,100,,,1.944850791,0.847682979,1.02654653,1.557354014
71905,747,2.552296229,1.009843633,not defined,good,Wet and Fast,4,1,5,80,20,,,1.947040024,0.848308244,1.029204662,1.558971265
71960,747,2.277250038,1.350604726,not defined,good,Excellent,2,1,3,66.66666667,33.33333333,,,1.948771772,0.848957104,1.031970812,1.560295856
71962,747,1.403949485,2.092759736,not defined,good,good,1,3,4,25,75,,,1.948809923,0.848980699,1.032071548,1.560387787
71969,747,2.589322172,1.032790425,not defined,good,good,1,1,2,50,50,,,1.9490632,0.849063282,1.032424207,1.560596688
71992,747,1.900234583,1.711989093,not defined,Light Wind,good,0,2,2,0,100,,,1.949909146,0.849334623,1.033583848,1.561321493
72008,747,2.119385608,1.330687198,not defined,Sun,good,2,4,6,33.33333333,66.66666667,,,1.950469537,0.849523383,1.034391375,1.561769852
