,competitionIdx,L1,L2,Attendance,Weather,PitchCondition,GoalsHalf1,GoalsHalf2,sum_goals,half_1_percent,half_2_percent,Unnamed: 11,Unnamed: 12,l1_new,uniformly_spaced_point,quantiles,l2_new
70693,723,3.086931115,0.783014938,without fans,windy,good,5,0,5,100.0,0.0,,,1.90815524,0.8340097209999999,0.9701322859999999,1.5220506480000002
70829,723,1.807461917,1.624595461,without fans,good,good,1,1,2,50.0,50.0,,,1.91229002,0.835614176,0.976591057,1.5258908169999998
71820,744,1.7915003459999999,0.593857884,without fans,good,good,0,2,2,0.0,100.0,,,1.9435218090000002,0.84730546,1.024945126,1.556398105
71828,745,1.643920324,1.362339533,without fans,Cold,good,1,2,3,33.33333333,66.66666667,,,1.943784331,0.84739984,1.025345231,1.556596336
71830,745,1.690574849,1.360353497,without fans,good,good,1,3,4,25.0,75.0,,,1.94387126,0.8474234340000001,1.025445283,1.556658533
71834,745,1.752122804,0.835544774,without fans,good,good,0,1,1,0.0,100.0,,,1.9439855780000002,0.8474706240000001,1.025645417,1.556732674
71835,745,1.135710155,0.9842173470000001,without fans,good,good,0,2,2,0.0,100.0,,,1.944002301,0.847482422,1.025695457,1.556743178
71838,745,1.179961064,1.89663365,without fans,good,good,1,2,3,33.33333333,66.66666667,,,1.9441451969999999,0.847517814,1.025845592,1.5568685169999998
71842,745,1.626409542,1.523627185,without fans,good,good,1,0,1,100.0,0.0,,,1.9442748509999999,0.847565004,1.026045809,1.557015475
72042,747,1.106811988,2.35253542,without fans,Sun,Regular,3,1,4,75.0,25.0,,,1.951680129,0.849924496,1.0361096140000001,1.562664036
72365,747,0.9137335670000001,2.700455665,without fans,Sun,good,1,2,3,33.33333333,66.66666667,,,1.9633403219999999,0.853735076,1.052588026,1.57352009
72680,757,1.170773322,1.4366892180000002,without fans,Hot,Excellent,0,1,1,0.0,100.0,,,1.974095287,0.8574512759999999,1.0689383559999999,1.5844950690000001
72681,757,1.7958556890000001,0.885049579,without fans,windy,Excellent,1,3,4,25.0,75.0,,,1.974114855,0.8574630740000001,1.068990718,1.584513228
72685,757,1.7096263880000002,0.896896204,without fans,good,Excellent,1,0,1,100.0,0.0,,,1.974241497,0.8575102640000001,1.069200192,1.5846943340000001
72687,757,1.705736155,0.828528345,without fans,rainy,Wet and Fast,0,1,1,0.0,100.0,,,1.9743022119999998,0.857533859,1.069304946,1.5848221219999998
73050,770,1.322957593,0.8654409670000001,without fans,good,Uneven & Cutting up,1,0,1,100.0,0.0,,,1.987046228,0.861816337,1.0885161159999999,1.597756032
73356,775,1.475640302,0.763431064,without fans,windy,Excellent,0,1,1,0.0,100.0,,,1.998685738,0.86542636,1.105028409,1.607949589
73384,775,0.653889996,1.334111349,without fans,Light Wind,Excellent,3,1,4,75.0,25.0,,,1.999824517,0.865756689,1.106554423,1.609044071
73445,780,0.9206301859999999,1.115953902,without fans,Hot,good,0,1,1,0.0,100.0,,,2.0,0.866476334,1.109887909,1.6112328319999998
73499,782,1.846968631,0.96843386,without fans,windy,Arthificial turf,1,3,4,25.0,75.0,,,2.001800397,0.867113397,1.112849189,1.61352356
73520,786,1.4109460880000002,0.9444324159999999,without fans,good,good,1,0,1,100.0,0.0,,,2.002588764,0.8673611440000001,1.114003437,1.614489567
73548,786,1.821543542,0.571552487,without fans,good,good,0,2,2,0.0,100.0,,,2.003918843,0.8676914729999999,1.115544747,1.61544464
73610,786,0.8841674999999999,1.62159512,without fans,Hot,Excellent,1,2,3,33.33333333,66.66666667,,,2.006569776,0.868422915,1.118967113,1.6180300269999999
73743,786,1.98350403,0.638481666,without fans,Cold,Excellent,4,2,6,66.66666667,33.33333333,,,2.011063741,0.8699919779999999,1.126353208,1.62357201
73952,786,1.7611926740000001,0.614925646,without fans,good,good,3,2,5,60.0,40.0,,,2.019437114,0.8724576470000001,1.138085683,1.630821435
74011,786,1.502037859,0.7433314540000001,without fans,Light Wind,Excellent,1,1,2,50.0,50.0,,,2.021903241,0.873153697,1.141426204,1.633249449
74326,786,1.719092574,0.7628739390000001,without fans,good,Excellent,1,1,2,50.0,50.0,,,2.0350260980000003,0.8768698979999999,1.159480931,1.6458606269999998
74428,791,2.04209214,1.6835559709999999,without fans,Cold,Arthificial turf,1,0,1,100.0,0.0,,,2.039474221,0.878073239,1.165408884,1.649158555
74430,791,2.246384522,1.239671283,without fans,good,good,0,1,1,0.0,100.0,,,2.039507693,0.878096834,1.165525529,1.64923704
74434,791,3.176290466,0.947791391,without fans,Cold,Arthificial turf,2,2,4,50.0,50.0,,,2.039830163,0.8781440229999999,1.165758864,1.649312691
74436,791,2.194273214,1.272756424,without fans,good,Arthificial turf,3,2,5,60.0,40.0,,,2.039941452,0.878167618,1.165875556,1.649356725
74560,805,1.8141529459999999,0.8271028229999999,without fans,Hot,Regular,1,1,2,50.0,50.0,,,2.0452644419999997,0.8796305040000001,1.173141684,1.65449079
74709,822,0.770299154,3.0868455939999997,without fans,Hot,good,2,1,3,66.66666667,33.33333333,,,2.051360238,0.881388325,1.181955522,1.660483291
74742,829,1.32781051,0.89450739,without fans,windy,Uneven & Cutting up,4,2,6,66.66666667,33.33333333,,,2.053350042,0.8817776409999999,1.183920039,1.661863043
75144,856,1.2296566009999998,1.075445423,without fans,Hot,good,1,2,3,33.33333333,66.66666667,,,2.072335521,0.8865202209999999,1.208228042,1.677836739
75183,880,1.5,2.3,without fans,Cold,good,2,2,4,50.0,50.0,,,2.073851539,0.886980322,1.210624484,1.679505181
75187,880,2.275291857,1.5398360869999999,without fans,Cold,good,3,1,4,75.0,25.0,,,2.074137956,0.8870275120000001,1.210870666,1.679554148
75188,880,1.415067235,2.416666134,without fans,Cold,good,1,1,2,50.0,50.0,,,2.074279631,0.887039309,1.210932223,1.67965723
75191,880,2.8073896169999997,0.9221077540000001,without fans,Hot,good,2,4,6,33.33333333,66.66666667,,,2.074301099,0.887074702,1.211116922,1.679852264
75194,880,3.127119122,1.220387863,without fans,Hot,good,5,3,8,62.5,37.5,,,2.074408564,0.8871100940000001,1.2113016620000001,1.679973215
75196,880,1.238065668,3.248192289,without fans,good,Arthificial turf,7,8,15,46.66666667,53.33333333,,,2.074547914,0.8871336890000001,1.211424845,1.679982914
75199,880,1.346129063,1.303799933,without fans,Hot,good,2,4,6,33.33333333,66.66666667,,,2.074713386,0.8871690809999999,1.211609653,1.680197875
75326,896,1.296766162,0.936775142,without fans,Hot,Excellent,1,1,2,50.0,50.0,,,2.0805810940000002,0.888667359,1.2194715109999998,1.6858177840000002
75329,896,1.3498831519999999,0.999348535,without fans,Hot,Excellent,0,1,1,0.0,100.0,,,2.080707596,0.888702751,1.219658137,1.686083895
75456,910,0.959569045,2.264436899,without fans,Hot,good,1,2,3,33.33333333,66.66666667,,,2.086844033,0.8902010290000001,1.2275979209999999,1.690848656
75479,910,2.0244941730000003,1.254820327,without fans,Sun,Arthificial turf,0,3,3,0.0,100.0,,,2.087906097,0.89047237,1.229044134,1.691762588
75519,910,1.023812737,2.346937545,without fans,Hot,Arthificial turf,0,1,1,0.0,100.0,,,2.089825414,0.890944269,1.231565427,1.693581143
75534,910,1.530996739,1.8486925180000002,without fans,Indoor Stadium,Arthificial turf,1,3,4,25.0,75.0,,,2.090554279,0.891121231,1.232512933,1.694245547
75664,910,2.108696821,0.835889475,without fans,rainy,Wet and Fast,2,6,8,25.0,75.0,,,2.098123416,0.8926549009999999,1.240771429,1.699450779
75716,910,1.593233145,2.3357192419999997,without fans,Hot,Arthificial turf,2,1,3,66.66666667,33.33333333,,,2.100507895,0.8932683690000001,1.244098637,1.701400606
75725,910,1.65461262,1.985464665,without fans,good,Arthificial turf,2,6,8,25.0,75.0,,,2.101097084,0.893374546,1.244675899,1.7018315380000002
75774,910,1.3527013540000001,1.759980325,without fans,Cloudy,Arthificial turf,1,3,4,25.0,75.0,,,2.103439522,0.893952621,1.247826076,1.7039771719999999
75793,910,1.438696704,1.661290039,without fans,Cloudy,Arthificial turf,1,3,4,25.0,75.0,,,2.104084532,0.894176773,1.24905091,1.704630319
75863,920,0.979958749,1.476240723,without fans,rainy,Uneven & Cutting up,1,2,3,33.33333333,66.66666667,,,2.1077733419999998,0.895002595,1.253579712,1.707282339
75932,920,1.088753725,1.136047517,without fans,good,Uneven & Cutting up,2,1,3,66.66666667,33.33333333,,,2.111272168,0.89581662,1.258069121,1.710363593
75954,920,0.918466428,1.6015723,without fans,good,Uneven & Cutting up,0,1,1,0.0,100.0,,,2.11221276,0.896076164,1.25950587,1.71168544
75962,920,1.028737627,1.6718415830000002,without fans,good,Uneven & Cutting up,2,0,2,100.0,0.0,,,2.112526032,0.8961705440000001,1.26002897,1.712263595
76048,920,1.03902672,1.441509827,without fans,Hot,good,0,2,2,0.0,100.0,,,2.117663551,0.8971851259999999,1.265674201,1.716271026
76081,920,0.9622936409999999,1.0549478540000001,without fans,good,Uneven & Cutting up,1,0,1,100.0,0.0,,,2.119704411,0.897574442,1.267851138,1.7178852119999999
76428,948,0.653511353,1.0905467640000002,without fans,good,Arthificial turf,1,0,1,100.0,0.0,,,2.139501875,0.9016681609999999,1.291115362,1.7343412740000002
76458,948,1.116703918,0.9094615640000001,without fans,good,Arthificial turf,0,1,1,0.0,100.0,,,2.1405890380000003,0.902022085,1.293159701,1.736227389
76472,948,0.913009121,1.0180946020000001,without fans,good,Arthificial turf,2,0,2,100.0,0.0,,,2.141641141,0.902187249,1.294115578,1.736682504
76498,948,1.025044323,0.973754405,without fans,Cold,Arthificial turf,1,0,1,100.0,0.0,,,2.143234039,0.9024939829999999,1.295893922,1.7379783659999999
76500,948,1.391562276,0.574088689,without fans,good,Excellent,0,1,1,0.0,100.0,,,2.143323736,0.902517578,1.296030888,1.7381573240000001
76509,948,1.16983308,0.859547095,without fans,good,Arthificial turf,1,1,2,50.0,50.0,,,2.143739557,0.902623755,1.296647534,1.7385897380000002
76531,956,2.03423273,0.74696759,without fans,Cold,Arthificial turf,2,1,3,66.66666667,33.33333333,,,2.1448774569999998,0.9028833,1.29815697,1.739774315
76536,956,2.371972586,0.963108748,without fans,good,Arthificial turf,2,1,3,66.66666667,33.33333333,,,2.145007729,0.902942287,1.298500437,1.73993619
76538,956,1.04119633,1.6551650740000001,without fans,good,good,0,1,1,0.0,100.0,,,2.145042205,0.902965882,1.298637866,1.73999081
76557,956,1.577019791,1.558437509,without fans,Sun,Regular,2,1,3,66.66666667,33.33333333,,,2.146178509,0.9031900340000001,1.299944672,1.740725377
76565,956,1.4999936930000002,1.3186710190000002,without fans,Hot,Regular,3,0,3,100.0,0.0,,,2.146493186,0.903284413,1.30049557,1.7411093130000002
76571,956,0.6925663059999999,1.900525327,without fans,good,good,0,1,1,0.0,100.0,,,2.1466840659999997,0.903355198,1.300909003,1.741268744
76574,956,1.225644959,2.108706686,without fans,Sun,Regular,2,0,2,100.0,0.0,,,2.147047577,0.90339059,1.301115803,1.741520218
76577,956,2.495121594,0.793441,without fans,rainy,Wet and Fast,2,3,5,40.0,60.0,,,2.147292193,0.903425983,1.301322659,1.741791804
76586,956,1.682670255,1.287109903,without fans,good,Arthificial turf,0,2,2,0.0,100.0,,,2.147627257,0.90353216,1.30194356,1.741997688
76600,956,1.99122852,0.770490427,without fans,Cold,Regular,4,0,4,100.0,0.0,,,2.148080958,0.903697324,1.302910405,1.742748475
76648,977,1.4184492830000002,1.023754269,without fans,good,Uneven & Cutting up,1,2,3,33.33333333,66.66666667,,,2.150147918,0.904263602,1.306234585,1.74588748
76680,977,1.123415032,0.9948363290000001,without fans,good,good,0,1,1,0.0,100.0,,,2.152195631,0.9046411209999999,1.308458748,1.748036107
76700,977,1.2574402759999999,1.2267776540000002,without fans,good,good,2,4,6,33.33333333,66.66666667,,,2.1532679740000003,0.90487707,1.3098521440000002,1.7490553619999998
76718,977,1.520057136,0.9016094379999999,without fans,good,good,1,0,1,100.0,0.0,,,2.154416233,0.905089425,1.311108378,1.749850271
76725,977,1.406477751,0.9354157329999999,without fans,good,Excellent,0,1,1,0.0,100.0,,,2.154786557,0.905172007,1.311597473,1.750424964
76734,977,2.390312882,0.5124716810000001,without fans,good,Excellent,0,2,2,0.0,100.0,,,2.155221732,0.905278184,1.312226771,1.7508447669999998
76748,977,1.315778051,0.9823570559999999,without fans,good,good,0,1,1,0.0,100.0,,,2.156374043,0.905443349,1.313206712,1.751273916
76798,1051,1.350154057,1.235859476,without fans,Hot,Excellent,0,1,1,0.0,100.0,,,2.158927352,0.906033222,1.31671684,1.7536309330000002
77101,1103,1.837887878,0.915130804,without fans,good,Regular,2,1,3,66.66666667,33.33333333,,,2.176050954,0.909607852,1.338344091,1.7675395919999999
77248,1114,0.8194594270000001,1.789534561,without fans,good,good,2,2,4,50.0,50.0,,,2.184942924,0.9113420790000001,1.34906577,1.776538682
77398,1134,1.3524114219999999,1.0356507640000001,without fans,good,good,1,2,3,33.33333333,66.66666667,,,2.194782155,0.9131116979999999,1.3601685159999999,1.784568937
77469,1134,1.3662524109999998,1.235819529,without fans,Cold,good,2,0,2,100.0,0.0,,,2.199089454,0.913949318,1.365482773,1.7887091659999999
77486,1134,1.563119701,1.1368703279999999,without fans,Hot,good,1,1,2,50.0,50.0,,,2.20028653,0.914149875,1.366760938,1.7895302
77706,1199,1.760920737,1.224230162,without fans,good,Excellent,4,3,7,57.14285714,42.85714286,,,2.213457814,0.916745316,1.383507311,1.800790754
77709,1199,1.8486864980000002,1.0988669770000001,without fans,good,Arthificial turf,2,3,5,40.0,60.0,,,2.213664755,0.9167807090000001,1.3837383630000002,1.800878425
77741,1218,2.986432742,0.7290894529999999,without fans,good,Uneven & Cutting up,2,3,5,40.0,60.0,,,2.2163190619999997,0.917158228,1.3862075230000002,1.80278715
77768,1218,1.3670543640000001,2.1521945280000003,without fans,Sun,Regular,1,0,1,100.0,0.0,,,2.218254574,0.917476759,1.388297471,1.804393235
77772,1218,1.527666535,1.29324492,without fans,Cloudy,Arthificial turf,2,1,3,66.66666667,33.33333333,,,2.218405222,0.917523949,1.3886076090000001,1.804507906
77992,1227,1.61722602,0.7933385390000001,without fans,good,good,2,2,4,50.0,50.0,,,2.232875475,0.92011939,1.40587509,1.8166615119999998
78072,1229,1.5870670169999999,1.490784075,without fans,Cold,Arthificial turf,2,3,5,40.0,60.0,,,2.238106813,0.921063187,1.4122593,1.820709446
78162,1238,1.3763286369999999,1.184893861,without fans,good,good,2,2,4,50.0,50.0,,,2.244223075,0.922124959,1.419511033,1.8268384219999998
78163,1238,1.87209029,0.879692082,without fans,good,good,1,3,4,25.0,75.0,,,2.2442760269999997,0.9221367559999999,1.419592028,1.8268666980000001
78827,1277,1.521289304,0.5879574329999999,without fans,good,Arthificial turf,1,0,1,100.0,0.0,,,2.297204951,0.92997027,1.4755696440000001,1.8714528830000001
79001,1352,1.65850368,0.6745156259999999,without fans,good,good,1,1,2,50.0,50.0,,,2.3119486730000003,0.9320230290000001,1.491028766,1.883195845
79002,1352,1.657401476,0.685527665,without fans,good,good,1,0,1,100.0,0.0,,,2.312023881,0.932034826,1.4911186459999999,1.8832633980000002
79003,1352,1.329552505,1.040995618,without fans,good,Excellent,0,1,1,0.0,100.0,,,2.312172064,0.932046624,1.4912085380000002,1.883403045
79004,1352,1.3938347219999998,0.597672832,without fans,good,good,2,4,6,33.33333333,66.66666667,,,2.312180161,0.9320584209999999,1.491298442,1.8834402430000001
79005,1352,1.009754234,1.272441202,without fans,Cold,good,1,1,2,50.0,50.0,,,2.312195838,0.932070218,1.491388357,1.883500385
79006,1352,1.6061052169999999,0.63280742,without fans,Cold,Excellent,2,1,3,66.66666667,33.33333333,,,2.3122169759999998,0.932082016,1.491478285,1.8835228119999998
79007,1352,1.18167652,1.014170359,without fans,good,good,0,2,2,0.0,100.0,,,2.312240725,0.9320938129999999,1.4915682259999998,1.8835228290000001
79008,1352,1.197466125,0.937418423,without fans,Heavy rain,Slow due to water,0,2,2,0.0,100.0,,,2.312370005,0.9321056109999999,1.4916581780000002,1.883538965
79009,1352,0.697752681,1.202427328,without fans,good,Regular,1,2,3,33.33333333,66.66666667,,,2.31238412,0.932117408,1.4917481419999998,1.883582415
79010,1352,1.162900092,0.730954805,without fans,Light Wind,good,0,1,1,0.0,100.0,,,2.3124570909999997,0.9321292059999999,1.4918381180000002,1.883814544
79011,1352,0.660562633,1.405207022,without fans,good,good,0,1,1,0.0,100.0,,,2.312550693,0.932141003,1.491928107,1.883873006
79012,1352,1.0752543270000001,0.8830387009999999,without fans,Mild,good,1,1,2,50.0,50.0,,,2.3125854340000003,0.932152801,1.4920181069999998,1.883875772
79013,1352,1.670755976,0.654636361,without fans,Mild,Regular,1,1,2,50.0,50.0,,,2.312744454,0.932164598,1.49210812,1.88412818
79014,1352,1.18467922,0.647532797,without fans,Mild,Excellent,2,2,4,50.0,50.0,,,2.312781792,0.9321763959999999,1.492198144,1.8841312780000001
79015,1352,1.7496597619999998,0.611968803,without fans,good,Regular,0,1,1,0.0,100.0,,,2.312946755,0.932188193,1.492288181,1.8842550519999999
79016,1352,0.845713565,0.8728800040000001,without fans,Sun,good,1,1,2,50.0,50.0,,,2.313076053,0.932199991,1.49237823,1.884263611
79018,1352,0.532704569,1.914146014,without fans,Cold,Excellent,0,2,2,0.0,100.0,,,2.313177982,0.932223585,1.492558364,1.884466639
79019,1352,0.96292293,1.0411454470000001,without fans,windy,good,1,0,1,100.0,0.0,,,2.313224734,0.932235383,1.492648449,1.884549891
79020,1352,1.923148679,0.459274158,without fans,windy,good,3,0,3,100.0,0.0,,,2.313228388,0.93224718,1.492738546,1.8847088319999998
79021,1352,0.979610065,1.04845081,without fans,good,good,1,1,2,50.0,50.0,,,2.313325446,0.932258978,1.492828656,1.8847566480000002
79022,1352,1.3731633109999999,0.6988454740000001,without fans,Cold,Excellent,0,2,2,0.0,100.0,,,2.313414022,0.932270775,1.4929187769999999,1.884769449
79024,1352,1.1322075120000001,0.667398222,without fans,good,good,0,2,2,0.0,100.0,,,2.313525808,0.93229437,1.4930990569999998,1.8848664569999998
79025,1352,1.455673526,0.558765591,without fans,Cold,good,1,1,2,50.0,50.0,,,2.313682303,0.932306168,1.493189214,1.885043684
79026,1352,1.166001456,1.000599059,without fans,windy,good,1,1,2,50.0,50.0,,,2.31369114,0.932317965,1.493279384,1.885071886
79027,1352,1.101200474,1.0153856159999999,without fans,Cold,good,1,3,4,25.0,75.0,,,2.3136922380000002,0.9323297629999999,1.4933695669999998,1.885090269
79028,1352,2.057656096,0.6728052729999999,without fans,good,good,0,1,1,0.0,100.0,,,2.313781836,0.93234156,1.493459761,1.885187181
79031,1352,1.81739828,0.8240422820000001,without fans,good,good,2,3,5,40.0,60.0,,,2.31389954,0.932376952,1.4937304169999999,1.885465027
79032,1352,1.9380870380000002,0.653814904,without fans,Cold,Excellent,2,2,4,50.0,50.0,,,2.314079984,0.93238875,1.49382066,1.8856056780000001
79033,1352,1.151234113,0.94670687,without fans,good,good,2,2,4,50.0,50.0,,,2.314204016,0.9324005470000001,1.493910915,1.885901995
79034,1352,1.39677031,0.832844255,without fans,Cold,Excellent,3,1,4,75.0,25.0,,,2.314224635,0.932412345,1.4940011819999999,1.886102346
79035,1352,1.775483172,0.595338528,without fans,good,Excellent,1,1,2,50.0,50.0,,,2.314250641,0.932424142,1.4940914619999999,1.8861156719999999
79036,1352,1.2229650490000001,0.7540204770000001,without fans,Cold,Wet and Fast,1,3,4,25.0,75.0,,,2.314383926,0.93243594,1.4941817530000001,1.886262505
79037,1352,1.617263629,0.750162145,without fans,good,good,1,3,4,25.0,75.0,,,2.3145213819999997,0.932447737,1.4942720569999999,1.8862871890000001
79038,1352,0.886136125,1.069644407,without fans,good,Excellent,1,0,1,100.0,0.0,,,2.314542318,0.932459535,1.4943623730000002,1.886304503
79039,1352,1.493403448,0.90629561,without fans,Cold,Excellent,0,1,1,0.0,100.0,,,2.314567748,0.932471332,1.494452701,1.8863682869999998
79040,1352,1.776284644,0.657492368,without fans,Hot,good,0,1,1,0.0,100.0,,,2.314620294,0.93248313,1.4945430419999999,1.886470237
79042,1352,1.6019931109999999,0.6791183670000001,without fans,good,Excellent,3,1,4,75.0,25.0,,,2.314728996,0.932506725,1.494723759,1.886538298
79043,1352,1.438222299,0.972373197,without fans,good,Excellent,0,3,3,0.0,100.0,,,2.314794235,0.9325185220000001,1.494814136,1.88665236
79044,1352,1.453881989,0.8116738459999999,without fans,good,good,1,1,2,50.0,50.0,,,2.3148105880000003,0.932530319,1.494904525,1.8867192240000001
79045,1352,0.8376408000000001,1.494252315,without fans,good,good,0,2,2,0.0,100.0,,,2.314872276,0.932542117,1.4949949269999998,1.886756816
79047,1352,1.169670369,0.908232667,without fans,Hot,good,3,4,7,42.85714286,57.14285714,,,2.314906679,0.932565712,1.495175766,1.8869105769999999
79048,1352,1.597296967,0.619878374,without fans,Cold,Excellent,1,3,4,25.0,75.0,,,2.314941407,0.932577509,1.495266205,1.887071879
79049,1352,0.9938326040000001,1.2705820970000001,without fans,good,good,2,0,2,100.0,0.0,,,2.314979347,0.932589307,1.495356655,1.88709085
79050,1352,1.1166233159999999,0.686841193,without fans,Mild,Excellent,1,1,2,50.0,50.0,,,2.315116333,0.9326011040000001,1.4954471180000002,1.8871027669999998
79051,1352,0.99364617,0.891310377,without fans,Sun,Arthificial turf,0,2,2,0.0,100.0,,,2.3151382259999997,0.932612902,1.4955375919999998,1.88720245
79052,1352,0.970481342,0.764391383,without fans,Mild,Regular,1,0,1,100.0,0.0,,,2.315158352,0.9326246990000001,1.495628079,1.887250884
79053,1352,0.659120867,1.2967292590000001,without fans,good,good,2,3,5,40.0,60.0,,,2.315180656,0.9326364970000001,1.495718579,1.88730908
79054,1352,0.921866704,1.080154885,without fans,good,Regular,0,1,1,0.0,100.0,,,2.315196616,0.932648294,1.49580909,1.887332379
79056,1352,1.628578505,0.7830330879999999,without fans,Cold,good,2,2,4,50.0,50.0,,,2.315577904,0.9326718890000001,1.49599015,1.8873862319999999
79057,1352,1.9299032719999998,0.435656009,without fans,High Wind,good,7,3,10,70.0,30.0,,,2.315636069,0.932683686,1.496080699,1.887392538
79058,1352,1.059398807,0.878035401,without fans,good,good,1,3,4,25.0,75.0,,,2.315743015,0.932695484,1.496171259,1.887441053
79059,1352,1.84624909,0.6988546370000001,without fans,Hot,good,1,0,1,100.0,0.0,,,2.315753434,0.9327072809999999,1.4962618319999998,1.887452041
79060,1352,1.7337674490000001,0.592972151,without fans,good,good,0,1,1,0.0,100.0,,,2.315781084,0.9327190790000001,1.496352417,1.8874629680000001
79061,1352,0.849955241,0.99179918,without fans,Hot,Excellent,1,2,3,33.33333333,66.66666667,,,2.315865656,0.9327308759999999,1.496443015,1.887464399
79062,1352,1.196370089,0.8136362079999999,without fans,good,good,0,1,1,0.0,100.0,,,2.316044217,0.9327426740000001,1.496533624,1.887485764
79063,1352,1.113675392,0.9562246529999999,without fans,Cold,Excellent,0,1,1,0.0,100.0,,,2.316060084,0.932754471,1.4966242459999999,1.887556375
79064,1352,1.3276685540000002,0.999118698,without fans,good,good,2,0,2,100.0,0.0,,,2.316384365,0.932766269,1.496714881,1.887565491
79065,1352,1.422339033,0.8497708979999999,without fans,good,Excellent,1,1,2,50.0,50.0,,,2.316496359,0.9327780659999999,1.4968055269999998,1.887701289
79066,1352,1.060867676,1.149424201,without fans,windy,good,1,1,2,50.0,50.0,,,2.31655458,0.9327898640000001,1.4968961859999999,1.8877712130000002
79067,1352,1.979061349,0.499021218,without fans,good,good,1,2,3,33.33333333,66.66666667,,,2.316605643,0.932801661,1.4969868569999998,1.887834482
79068,1352,1.824277046,0.588196991,without fans,Cold,Excellent,0,1,1,0.0,100.0,,,2.3166833209999997,0.932813459,1.497077541,1.887942429
79069,1352,0.91670159,1.277692331,without fans,Cold,good,2,1,3,66.66666667,33.33333333,,,2.316737327,0.932825256,1.497168237,1.887994062
79070,1352,1.540957586,0.674703528,without fans,good,good,1,0,1,100.0,0.0,,,2.317049131,0.932837053,1.497258945,1.888199371
79071,1352,0.954081855,1.23385071,without fans,good,good,0,2,2,0.0,100.0,,,2.317065364,0.9328488509999999,1.497349665,1.888262061
79072,1352,1.514016239,0.6907053320000001,without fans,good,good,1,1,2,50.0,50.0,,,2.317177982,0.932860648,1.4974403980000002,1.8883180919999998
79073,1352,1.43748129,0.854067894,without fans,good,good,2,2,4,50.0,50.0,,,2.317208166,0.932872446,1.497531143,1.888335052
79074,1352,1.427602256,0.666034355,without fans,good,good,0,1,1,0.0,100.0,,,2.317218097,0.932884243,1.497621901,1.8883881569999998
79076,1352,0.940325988,0.844517599,without fans,good,Regular,1,1,2,50.0,50.0,,,2.317573421,0.932907838,1.4978034530000002,1.8886688269999998
79077,1352,0.9019931609999999,0.9962743479999999,without fans,Sun,Excellent,1,0,1,100.0,0.0,,,2.317642679,0.9329196359999999,1.4978942469999998,1.8888529980000002
79079,1352,1.0831255340000001,0.8835674490000001,without fans,Sun,good,1,2,3,33.33333333,66.66666667,,,2.317684155,0.932943231,1.4980758730000001,1.888919814
79080,1352,1.116575679,0.671222089,without fans,Sun,good,0,1,1,0.0,100.0,,,2.317732262,0.932955028,1.498166705,1.888935295
79082,1352,1.848105279,0.6331010229999999,without fans,Cold,good,0,1,1,0.0,100.0,,,2.317911049,0.932978623,1.498348405,1.889352863
79083,1352,0.9033875029999999,1.030909997,without fans,Cold,Excellent,3,0,3,100.0,0.0,,,2.317919199,0.93299042,1.498439273,1.8895431269999998
79085,1352,0.679612225,1.324262798,without fans,good,Excellent,0,4,4,0.0,100.0,,,2.318073179,0.933014015,1.4986210480000002,1.889597791
79086,1352,1.3902354369999999,0.8703252690000001,without fans,windy,good,2,2,4,50.0,50.0,,,2.318162778,0.933025813,1.498711954,1.889791671
79087,1352,1.9123329709999999,0.5392962720000001,without fans,Cold,Excellent,3,1,4,75.0,25.0,,,2.318178865,0.93303761,1.498802872,1.8898144030000001
79088,1352,1.890932342,0.505901586,without fans,good,good,1,3,4,25.0,75.0,,,2.318377485,0.933049408,1.4988938019999998,1.8898512269999999
79089,1352,1.0985291240000001,1.143581254,without fans,good,good,1,2,3,33.33333333,66.66666667,,,2.318411782,0.933061205,1.498984745,1.889880486
79090,1352,1.90547993,0.567244885,without fans,Hot,good,2,0,2,100.0,0.0,,,2.318456735,0.933073003,1.499075701,1.889933338
79092,1352,1.290169669,0.963860175,without fans,windy,good,0,3,3,0.0,100.0,,,2.318528555,0.933096598,1.499257649,1.889997397
79093,1352,1.897604702,0.444793782,without fans,good,good,0,3,3,0.0,100.0,,,2.3187141490000003,0.933108395,1.4993486409999999,1.8900409619999998
79094,1352,1.0947849859999998,0.842781386,without fans,good,good,2,2,4,50.0,50.0,,,2.31880014,0.9331201929999999,1.499439646,1.890162525
79095,1352,0.8940570440000001,0.991509448,without fans,good,good,0,1,1,0.0,100.0,,,2.318827658,0.93313199,1.4995306640000001,1.890256769
79096,1352,1.8383094830000002,0.8225111629999999,without fans,Cold,Excellent,1,1,2,50.0,50.0,,,2.31892851,0.933143787,1.4996216930000001,1.890275705
79097,1352,1.288052226,0.702390352,without fans,good,Uneven & Cutting up,0,3,3,0.0,100.0,,,2.318948076,0.933155585,1.499712736,1.8902985
79098,1352,1.051370192,0.718608008,without fans,good,good,1,2,3,33.33333333,66.66666667,,,2.31905468,0.933167382,1.49980379,1.8903595990000002
79099,1352,0.73482921,1.341882935,without fans,good,good,1,1,2,50.0,50.0,,,2.319300217,0.93317918,1.499894857,1.8903780730000002
79100,1352,1.5091184359999998,0.623535543,without fans,good,good,1,1,2,50.0,50.0,,,2.319327742,0.933190977,1.499985937,1.8903836680000001
79102,1352,1.232978677,0.983385636,without fans,good,good,2,3,5,40.0,60.0,,,2.3195424190000002,0.933214572,1.500168133,1.89064889
